trigger_dt,pitch_dt,ticker,sentiment
2025-05-15,2025-05-15,VRT,bullish
2025-05-15,2025-05-15,RDCM,bullish
2025-05-23,2025-05-15,ACCO,bearish
2025-05-15,2025-05-15,SLVM,bearish
2025-05-16,2025-05-16,TRU,bullish
2025-05-20,2025-05-16,ARVN,bullish
2025-05-19,2025-05-17,STRZ,bullish
2025-05-19,2025-05-19,ABM,bullish
2025-06-11,2025-05-19,IGT,bullish
2025-05-28,2025-05-19,XGN,bullish
2025-05-20,2025-05-20,RDVT,bullish
2025-05-20,2025-05-20,NVR,bullish
2025-05-20,2025-05-20,NFLX,bullish
2025-05-20,2025-05-20,DOCN,bullish
2025-05-21,2025-05-21,CMTL,bullish
2025-05-21,2025-05-21,AMCR,bullish
2025-05-29,2025-05-22,GLNG,bullish
2025-05-27,2025-05-22,ELSE,bullish
2025-05-30,2025-05-22,CTKB,bullish
2025-05-28,2025-05-22,NVST,bullish
2025-05-28,2025-05-23,RMLFF,bullish
2025-05-23,2025-05-23,ASHTY,bullish
2025-05-23,2025-05-23,CRON,bullish
2025-06-09,2025-05-25,AMC,bearish
2025-05-27,2025-05-25,MKGP,bullish
2025-05-27,2025-05-25,MTCH,bullish
2025-05-27,2025-05-26,AVTR,bullish
2025-06-05,2025-05-26,QUBT,bearish
2025-06-10,2025-05-27,SSD,bullish
2025-05-27,2025-05-27,FTAI,bullish
2025-05-27,2025-05-27,NCMI,bullish
2025-05-27,2025-05-27,ICCC,bullish
2025-05-28,2025-05-28,GOOG,bullish
2025-06-04,2025-05-29,ANGI,bullish
2025-05-29,2025-05-29,IDN,bullish
2025-05-30,2025-05-30,CNRD,bullish
2025-06-18,2025-05-30,PRKR,bullish
2025-06-30,2025-05-30,MD,bullish
2025-06-02,2025-05-31,STX,bullish
2025-06-02,2025-06-01,CPKF,bullish
2025-06-02,2025-06-02,RSKIA,bullish
2025-06-02,2025-06-02,CDIO,bullish
2025-06-02,2025-06-02,ADMQ,bullish
2025-06-02,2025-06-02,EVC,bullish
2025-06-03,2025-06-03,CRDO,bullish
2025-06-03,2025-06-03,DSFIY,bullish
2025-06-10,2025-06-03,ASIX,bullish
2025-07-24,2025-06-03,TEVA,bullish
2025-07-02,2025-06-04,SOC,bullish
2025-06-24,2025-06-04,CRM,bullish
2025-06-24,2025-06-04,HRI,bullish
2025-06-10,2025-06-04,UHAL,bullish
2025-06-05,2025-06-05,VEEV,bullish
2025-06-05,2025-06-05,MXCT,bullish
2025-06-27,2025-06-05,CROX,bullish
2025-06-25,2025-06-05,DLO,bullish
2025-06-13,2025-06-07,REGN,bullish
2026-04-02,2025-06-08,MPTI,bullish
2025-06-09,2025-06-08,PAYX,bearish
2025-06-09,2025-06-08,DOCS,bullish
2025-07-31,2025-06-08,AXON,bullish
2025-07-01,2025-06-08,ETON,bullish
2025-06-23,2025-06-08,NBBK,bullish
2025-06-09,2025-06-09,CHRS,bullish
2025-06-09,2025-06-09,SLV,bullish
2025-07-02,2025-06-09,SDXAY,bullish
2025-06-09,2025-06-09,JHX,bullish
2025-06-09,2025-06-09,PINS,bullish
2025-07-08,2025-06-09,MCS,bullish
2025-06-17,2025-06-10,SILC,bullish
2025-06-10,2025-06-10,CCOI,bullish
2025-06-10,2025-06-10,COOK,bullish
2025-06-10,2025-06-10,MFI,bullish
2025-06-11,2025-06-11,HST,bullish
2025-07-01,2025-06-11,NL,bullish
2025-06-27,2025-06-11,GTLB,bullish
2025-06-11,2025-06-11,VHI,bullish
2025-06-27,2025-06-11,IESC,bullish
2025-06-11,2025-06-11,GRBK,bullish
2025-06-11,2025-06-11,THC,bearish
2025-06-11,2025-06-11,AN,bullish
2025-06-17,2025-06-12,OSCR,bullish
2025-06-12,2025-06-12,GLXZ,bullish
2025-07-03,2025-06-13,U,bullish
2025-06-23,2025-06-13,MIND,bullish
2025-06-16,2025-06-13,FIP,bullish
2025-06-16,2025-06-14,VICI,bullish
2025-06-25,2025-06-14,CXDO,bullish
2025-07-07,2025-06-14,DUOT,bullish
2025-06-16,2025-06-14,BUKS,bullish
2025-06-16,2025-06-15,LNVGY,bullish
2025-06-23,2025-06-16,PBPB,bullish
2025-06-16,2025-06-16,AMD,bullish
2025-07-02,2025-06-16,REAL,bullish
2025-06-17,2025-06-17,VICI,bullish
2025-06-17,2025-06-17,FEIM,bullish
2025-06-17,2025-06-17,CTLP,bullish
2025-06-17,2025-06-17,ANGI,bearish
2025-06-17,2025-06-17,LZ,bearish
2025-06-26,2025-06-17,LNSR,bullish
2025-07-01,2025-06-17,TFIN,bullish
2025-07-02,2025-06-18,PG,bullish
2025-06-23,2025-06-18,TATT,bullish
2025-07-01,2025-06-18,CL,bullish
2025-06-25,2025-06-18,MED,bearish
2025-06-20,2025-06-19,CLS,bullish
2025-06-20,2025-06-19,OSCR,bullish
2025-07-01,2025-06-19,INOV,bullish
2025-06-26,2025-06-19,GMGI,bullish
2025-06-23,2025-06-20,LFCR,bullish
2025-07-03,2025-06-20,TOI,bullish
2025-06-30,2025-06-20,GRRR,bearish
2025-08-06,2025-06-21,HNGE,bullish
2025-06-26,2025-06-21,SIMO,bullish
2025-06-23,2025-06-21,SQM,bullish
2025-06-26,2025-06-22,MLTX,bullish
2025-07-14,2025-06-22,ASPI,bullish
2025-06-23,2025-06-22,INMB,bearish
2025-06-23,2025-06-22,BCHT,bullish
2025-06-23,2025-06-23,MSGS,bullish
2025-07-01,2025-06-23,WEAV,bullish
2025-08-07,2025-06-23,SSTI,bullish
2025-07-25,2025-06-24,VEEV,bullish
2025-07-01,2025-06-25,IMMR,bullish
2025-06-27,2025-06-25,ACCO,bullish
2025-07-02,2025-06-25,TMC,bearish
2025-07-01,2025-06-25,TAP,bullish
2025-07-03,2025-06-26,BTBT,bullish
2025-07-01,2025-06-27,GOOGL,bullish
2025-07-08,2025-06-27,BURCA,bullish
2025-06-30,2025-06-27,DIS,bullish
2025-06-27,2025-06-27,UBER,bullish
2025-06-27,2025-06-27,SNPS,bullish
2025-06-27,2025-06-27,SEI,bearish
2025-07-14,2025-06-27,GLXY,bullish
2025-07-02,2025-06-28,FORD,bullish
2025-07-24,2025-06-29,CRMD,bullish
2025-07-18,2025-06-29,NBIS,bullish
2025-07-09,2025-06-30,DIDIY,bullish
2025-06-30,2025-06-30,CHCI,bullish
2025-06-30,2025-06-30,CBWTF,bullish
2025-06-30,2025-06-30,DSP,bullish
2025-07-01,2025-07-01,MKL,bullish
2025-07-02,2025-07-01,RES,bullish
2025-07-01,2025-07-01,HEI,bullish
2025-07-01,2025-07-01,CAPR,bearish
2025-07-01,2025-07-01,FLUT,bullish
2025-07-01,2025-07-01,TGT,bullish
2025-07-01,2025-07-01,DLO,bullish
2025-07-01,2025-07-01,ANGPY,bullish
2025-07-17,2025-07-02,PYPD,bullish
2025-07-11,2025-07-02,LMT,bullish
2025-07-11,2025-07-02,ADUR,bullish
2025-07-22,2025-07-02,NSRGY,bullish
2025-07-02,2025-07-02,NWL,bullish
2025-07-03,2025-07-03,SEG,bullish
2025-07-03,2025-07-03,IRD,bullish
2025-07-07,2025-07-04,LBTYA,bullish
2025-07-08,2025-07-04,TUYA,bullish
2025-07-07,2025-07-04,BALY,bullish
2025-07-08,2025-07-04,AESI,bullish
2025-07-07,2025-07-04,SHMD,bullish
2025-07-07,2025-07-05,TACT,bullish
2025-08-14,2025-07-05,QXO,bullish
2025-07-16,2025-07-06,INTC,bearish
2025-07-07,2025-07-06,WOW,bullish
2025-07-07,2025-07-06,ANGI,bullish
2025-07-07,2025-07-07,OWLT,bullish
2025-07-23,2025-07-07,DUOL,bullish
2025-07-07,2025-07-07,MTCH,bullish
2025-07-07,2025-07-07,SKYH,bullish
2025-07-10,2025-07-07,KFS,bearish
2025-07-16,2025-07-08,IEHC,bullish
2025-07-11,2025-07-08,TALO,bullish
2025-07-08,2025-07-08,DAVE,bullish
2025-07-09,2025-07-09,HTLD,bullish
2025-07-09,2025-07-09,UNH,bullish
2025-07-09,2025-07-09,RILY,bullish
2025-07-14,2025-07-10,AMD,bullish
2025-08-04,2025-07-10,MELI,bullish
2025-08-13,2025-07-10,AKRBF,bullish
2025-07-10,2025-07-10,BUR,bullish
2025-08-11,2025-07-10,BRO,bullish
2025-07-23,2025-07-11,ATS,bullish
2025-07-11,2025-07-11,PLAB,bullish
2025-07-11,2025-07-11,RERE,bullish
2025-07-11,2025-07-11,ABL,bullish
2025-07-11,2025-07-11,BLDR,bullish
2025-07-11,2025-07-11,TTD,bullish
2025-08-08,2025-07-12,MU,bullish
2025-07-14,2025-07-13,CNNE,bullish
2026-04-03,2025-07-13,NTIP,bullish
2025-07-14,2025-07-13,SNAP,bullish
2025-07-16,2025-07-13,ZD,bearish
2025-08-27,2025-07-13,AMRZ,bullish
2025-07-14,2025-07-14,WST,bullish
2025-07-14,2025-07-14,GLBE,bullish
2025-08-22,2025-07-14,QSG,bullish
2025-07-14,2025-07-14,SOFI,bullish
2025-08-14,2025-07-14,BCHT,bullish
2025-07-25,2025-07-14,RRX,bullish
2025-07-15,2025-07-15,GSFD,bullish
2025-07-15,2025-07-15,WLK,bullish
2025-07-15,2025-07-15,AEI,bullish
2025-08-06,2025-07-15,OSCR,bullish
2025-07-15,2025-07-15,CRCL,bearish
2025-08-13,2025-07-16,GLIBA,bullish
2025-07-16,2025-07-16,SXT,bullish
2025-07-16,2025-07-16,PROP,bullish
2025-07-23,2025-07-16,ZD,bullish
2025-08-22,2025-07-16,RES,bullish
2025-07-23,2025-07-16,NEM,bullish
2025-08-04,2025-07-17,CCU,bullish
2025-07-17,2025-07-17,TRTX,bullish
2025-07-17,2025-07-17,NRDS,bearish
2025-07-25,2025-07-17,IKNA,bullish
2025-07-31,2025-07-17,AXON,bullish
2025-07-17,2025-07-17,GRAB,bullish
2025-07-25,2025-07-17,IKNA,bullish
2025-08-18,2025-07-18,CZR,bullish
2025-07-18,2025-07-18,SNA,bullish
2025-07-18,2025-07-18,XLU,bullish
2025-07-28,2025-07-18,HYDTF,bullish
2025-09-05,2025-07-19,TSM,bullish
2025-07-21,2025-07-20,SEMR,bullish
2025-07-22,2025-07-20,WEAV,bullish
2025-08-20,2025-07-20,HLF,bullish
2025-07-25,2025-07-20,FOXA,bullish
2025-07-22,2025-07-20,PII,bullish
2025-08-11,2025-07-20,JBS,bullish
2025-07-24,2025-07-21,INVX,bullish
2025-07-21,2025-07-21,SGRP,bullish
2025-08-04,2025-07-21,MOH,bullish
2025-07-21,2025-07-21,TREIF,bullish
2025-07-21,2025-07-21,CPT,bullish
2025-07-24,2025-07-21,UTGN,bullish
2025-07-21,2025-07-21,ABVX,bullish
2025-07-21,2025-07-21,TBRG,bullish
2025-07-22,2025-07-22,TCOM,bullish
2025-07-22,2025-07-22,NUTX,bearish
2025-08-12,2025-07-22,GLGI,bullish
2025-07-24,2025-07-22,EPD,bullish
2025-08-04,2025-07-22,RM,bullish
2025-07-22,2025-07-22,VSQTF,bullish
2025-08-01,2025-07-22,TOST,bearish
2025-07-22,2025-07-22,YETI,bullish
2025-07-22,2025-07-22,HITI,bullish
2025-08-14,2025-07-22,RDVT,bullish
2025-08-11,2025-07-22,UNH,bullish
2025-07-23,2025-07-23,ATHR,bearish
2025-07-30,2025-07-23,KMI,bullish
2025-07-25,2025-07-23,MCRAA,bullish
2025-08-20,2025-07-23,IT,bullish
2025-07-23,2025-07-23,DGX,bullish
2025-08-25,2025-07-23,CVEO,bullish
2025-08-05,2025-07-23,FEMY,bullish
2025-07-24,2025-07-23,FWRD,bullish
2025-07-24,2025-07-24,MKTW,bullish
2025-08-13,2025-07-24,MRVI,bullish
2025-07-24,2025-07-24,INMD,bearish
2025-07-24,2025-07-24,MERC,bullish
2025-07-24,2025-07-24,WW,bullish
2025-07-28,2025-07-24,FBIO,bullish
2025-08-22,2025-07-24,ON,bullish
2025-07-28,2025-07-25,ATYR,bullish
2025-07-25,2025-07-25,TCTZF,bullish
2025-07-28,2025-07-25,FBIO,bullish
2025-09-04,2025-07-25,OTCM,bullish
2025-08-18,2025-07-25,LYB,bullish
2025-07-25,2025-07-25,BBAR,bullish
2025-07-25,2025-07-25,ICU,bullish
2025-08-20,2025-07-25,HBB,bullish
2025-08-21,2025-07-25,LMB,bullish
2025-07-25,2025-07-25,MDB,bullish
2025-07-28,2025-07-26,KNF,bullish
2025-07-28,2025-07-26,PUTKY,bullish
2025-07-28,2025-07-26,VRE,bullish
2025-08-18,2025-07-27,DK,bullish
2025-07-28,2025-07-28,SBSW,bullish
2025-07-28,2025-07-28,ESTC,bullish
2025-08-13,2025-07-28,F,bullish
2025-07-28,2025-07-28,UNFI,bullish
2025-07-29,2025-07-29,PTHL,bearish
2025-08-13,2025-07-29,CHTR,bullish
2025-07-30,2025-07-29,UTHR,bearish
2025-08-13,2025-07-29,JAKK,bullish
2025-08-19,2025-07-30,BRSL,bullish
2025-07-30,2025-07-30,ATYR,bearish
2025-07-30,2025-07-30,AREN,bullish
2025-08-06,2025-07-30,OSCR,bullish
2025-08-07,2025-07-30,OCC,bullish
2025-08-01,2025-07-30,MPWR,bullish
2025-09-16,2025-07-31,AEBI,bullish
2025-08-05,2025-07-31,BYRN,bullish
2025-07-31,2025-07-31,TBI,bullish
2025-08-05,2025-08-01,BTU,bullish
2025-08-13,2025-08-01,UTMD,bullish
2025-08-12,2025-08-01,SE,bullish
2025-08-18,2025-08-01,CZR,bullish
2025-08-04,2025-08-01,MELI,bullish
2025-08-13,2025-08-01,NVO,bullish
2025-08-13,2025-08-01,BAX,bullish
2025-08-07,2025-08-02,URLOF,bullish
2025-08-04,2025-08-02,PRPL,bullish
2025-08-07,2025-08-03,DAVE,bearish
2025-08-22,2025-08-03,PESI,bullish
2025-08-11,2025-08-03,LRCX,bullish
2025-08-22,2025-08-03,PBI,bullish
2025-08-22,2025-08-03,IAC,bullish
2025-08-07,2025-08-03,VASO,bullish
2025-08-12,2025-08-04,GROW,bullish
2025-08-04,2025-08-04,MH,bearish
2025-08-04,2025-08-04,ELME,bullish
2025-08-04,2025-08-04,LB,bullish
2025-08-07,2025-08-04,EFXT,bullish
2025-08-14,2025-08-04,CMCSA,bullish
2025-08-14,2025-08-04,MODG,bullish
2026-04-02,2025-08-05,BKTI,bullish
2026-04-02,2025-08-05,KKR,update
2025-08-05,2025-08-05,ODD,bearish
2025-08-06,2025-08-05,DEO,bullish
2025-08-05,2025-08-05,BTU,bullish
2025-08-08,2025-08-05,PPIH,bullish
2025-08-14,2025-08-05,CUBI,bullish
2025-08-18,2025-08-05,LYB,bullish
2025-08-14,2025-08-05,SON,bullish
2026-04-29,2025-08-06,CNL,bearish
2025-08-11,2025-08-06,MPAA,bullish
2025-08-08,2025-08-06,CCLD,bullish
2025-08-26,2025-08-06,RDW,bullish
2025-08-07,2025-08-06,CCSI,bullish
2025-08-08,2025-08-07,CVNA,bearish
2025-08-07,2025-08-07,AEO,bullish
2025-08-20,2025-08-07,ABNB,bullish
2025-08-22,2025-08-07,THR,bullish
2025-08-07,2025-08-07,ASLE,bullish
2025-08-12,2025-08-08,RSSS,bullish
2025-08-13,2025-08-08,DRVN,bullish
2025-08-08,2025-08-08,TIGO,bullish
2025-08-22,2025-08-08,CROX,bullish
2025-08-15,2025-08-08,REGN,bullish
2025-08-08,2025-08-08,GLXZ,bullish
2025-08-08,2025-08-08,CRON,bullish
2025-08-08,2025-08-08,SILC,bullish
2025-08-13,2025-08-08,NVO,bullish
2025-08-08,2025-08-08,TSLA,bullish
2025-08-22,2025-08-09,EQNR,bullish
2025-08-15,2025-08-10,PYPL,bullish
2025-08-11,2025-08-10,RELY,bullish
2025-08-22,2025-08-11,YELP,bullish
2025-08-15,2025-08-11,LTH,bullish
2025-08-11,2025-08-11,LEEEF,bullish
2025-08-11,2025-08-11,PAAS,bullish
2025-08-13,2025-08-12,CACC,bullish
2025-08-25,2025-08-12,MSGS,bullish
2025-08-12,2025-08-12,ASML,bullish
2025-08-12,2025-08-12,AMRK,bullish
2025-08-13,2025-08-13,NGD,bullish
2025-08-18,2025-08-13,PEPG,bullish
2025-08-13,2025-08-13,SE,bullish
2025-08-13,2025-08-13,APP,bullish
2025-09-08,2025-08-14,CVGI,bullish
2025-08-14,2025-08-14,EA,bullish
2025-08-14,2025-08-14,SNCY,bullish
2025-08-14,2025-08-14,UURAF,bullish
2025-08-15,2025-08-14,FLYE,bearish
2025-08-14,2025-08-14,PPIH,bullish
2025-08-15,2025-08-15,PEB,bullish
2025-08-15,2025-08-15,DMRC,bearish
2025-08-15,2025-08-15,TGONF,bullish
2025-08-15,2025-08-15,PXHI,bullish
2025-08-29,2025-08-16,DFH,bearish
2025-08-27,2025-08-16,DHI,bearish
2025-08-29,2025-08-16,LEN,bearish
2025-09-03,2025-08-16,BCC,bearish
2025-08-18,2025-08-16,LB,bullish
2025-08-20,2025-08-16,SOLV,bullish
2025-09-05,2025-08-18,DGXX,bullish
2025-08-18,2025-08-18,OPRA,bullish
2025-08-21,2025-08-18,SLF,bullish
2025-09-02,2025-08-18,ADN,bearish
2025-08-19,2025-08-19,PVL,bullish
2025-08-19,2025-08-19,EM,bullish
2025-08-19,2025-08-19,TER,bullish
2025-08-25,2025-08-19,BTMD,bullish
2025-08-20,2025-08-20,ALEC,bullish
2025-08-20,2025-08-20,JOF,bullish
2025-09-15,2025-08-20,MRVL,bullish
2025-08-20,2025-08-20,MTBLY,bullish
2025-08-22,2025-08-20,UURAF,bullish
2025-09-03,2025-08-20,ZENV,bullish
2025-08-20,2025-08-20,CNGA,bullish
2025-08-20,2025-08-20,XPEL,bullish
2025-08-27,2025-08-20,ACDC,bullish
2025-08-21,2025-08-21,DK,bullish
2025-08-27,2025-08-21,RBRK,bullish
2025-08-21,2025-08-21,EM,bullish
2025-08-21,2025-08-21,GOGO,bearish
2025-08-26,2025-08-21,DUOL,bearish
2025-08-22,2025-08-21,RRX,bullish
2025-08-21,2025-08-21,AMRN,bullish
2025-08-27,2025-08-22,DDOG,bullish
2025-08-22,2025-08-22,BW,bullish
2025-08-22,2025-08-22,TR,bearish
2025-08-25,2025-08-23,CDTI,bullish
2025-08-25,2025-08-23,PSIX,bearish
2025-09-15,2025-08-24,D,bullish
2025-08-25,2025-08-24,FOUR,bullish
2025-08-27,2025-08-24,ARMK,bullish
2025-08-25,2025-08-24,SLGN,bullish
2025-08-25,2025-08-24,NU,bullish
2025-09-11,2025-08-25,UGI,bullish
2025-08-25,2025-08-25,RELY,bullish
2025-08-25,2025-08-25,ASMIY,bullish
2025-08-25,2025-08-25,GAP,bullish
2025-08-25,2025-08-25,CRWV,bearish
2025-08-26,2025-08-26,CRON,bullish
2025-08-26,2025-08-26,SNOA,bullish
2025-09-19,2025-08-26,AGCO,bullish
2025-08-26,2025-08-26,BOC,bullish
2025-08-28,2025-08-27,HBNB,bullish
2025-08-27,2025-08-27,DV,bullish
2025-08-27,2025-08-27,LMT,bullish
2025-08-27,2025-08-27,ACHR,bearish
2025-08-27,2025-08-27,HROW,bullish
2025-08-27,2025-08-27,RGS,bullish
2025-09-29,2025-08-28,CR,bullish
2025-08-28,2025-08-28,ENVX,bearish
2025-08-28,2025-08-28,IVVD,bullish
2025-08-28,2025-08-28,ACDC,bullish
2025-08-29,2025-08-29,TCMD,bullish
2025-09-04,2025-08-29,STRZ,bullish
2025-09-04,2025-08-29,BILL,
2025-08-29,2025-08-29,SA,bullish
2025-08-29,2025-08-29,CNXC,bullish
2025-08-29,2025-08-29,AMPG,bullish
2025-09-05,2025-08-31,CAVA,bullish
2025-09-02,2025-08-31,MCFT,bullish
2025-09-02,2025-08-31,DDOG,bullish
2025-09-08,2025-08-31,SOUN,bullish
2025-09-02,2025-08-31,TTD,bullish
2025-09-02,2025-09-01,ABXXF,bullish
2025-09-05,2025-09-02,ODP,bullish
2025-09-18,2025-09-02,ISSC,bullish
2025-09-02,2025-09-02,VITL,bullish
2025-09-02,2025-09-02,LFMD,bullish
2025-09-22,2025-09-02,TOI,bullish
2025-09-03,2025-09-03,ROOT,bullish
2025-09-29,2025-09-03,WVE,bullish
2025-09-03,2025-09-03,ACHV,bullish
2025-09-04,2025-09-04,TISI,bullish
2025-09-17,2025-09-04,ABLT,bullish
2025-09-24,2025-09-04,PSTG,bearish
2025-09-04,2025-09-04,MEDXF,bullish
2025-09-04,2025-09-04,QUBT,bearish
2025-09-09,2025-09-04,AERG,bullish
2025-09-04,2025-09-04,GLBE,bullish
2025-09-05,2025-09-05,PVTRF,bullish
2025-09-05,2025-09-05,OVLY,bullish
2025-09-05,2025-09-05,GUTS,bullish
2025-09-05,2025-09-05,BHR,bullish
2025-09-15,2025-09-07,ULCC,bearish
2025-09-08,2025-09-08,HSIC,bullish
2025-09-08,2025-09-08,MOH,bullish
2025-09-08,2025-09-08,NVDA,bearish
2025-09-19,2025-09-09,COUR,bullish
2025-10-01,2025-09-09,GRND,bearish
2025-10-02,2025-09-09,DOLE,bullish
2025-10-20,2025-09-09,SFD,bullish
2025-09-10,2025-09-10,BORR,bullish
2025-09-10,2025-09-10,WIX,bullish
2025-09-23,2025-09-10,SNPS,bullish
2025-09-10,2025-09-10,MBX,bearish
2025-09-15,2025-09-10,MRVL,bullish
2025-09-10,2025-09-10,CLW,bullish
2025-09-23,2025-09-11,ALTS,bullish
2025-09-11,2025-09-11,STIM,bullish
2025-09-15,2025-09-11,HROW,bullish
2025-09-11,2025-09-11,SNOW,bullish
2025-09-12,2025-09-12,RPTX,bullish
2025-10-15,2025-09-12,UFCS,bullish
2025-09-12,2025-09-12,TMDX,bullish
2025-09-23,2025-09-13,SNPS,bullish
2025-09-24,2025-09-13,BRO,bullish
2025-09-25,2025-09-13,RBRK,bullish
2025-09-19,2025-09-13,CME,bullish
2025-09-15,2025-09-13,ADBE,bullish
2025-09-15,2025-09-14,ODD,bullish
2025-09-15,2025-09-15,UNH,bullish
2025-09-15,2025-09-15,AIOT,bullish
2025-09-15,2025-09-15,OSCR,bullish
2025-09-15,2025-09-15,BABA,bullish
2025-10-16,2025-09-15,AXTA,bullish
2025-09-15,2025-09-15,INTR,bullish
2025-09-24,2025-09-15,BJRI,bullish
2025-09-16,2025-09-16,FPH,bullish
2025-10-17,2025-09-16,NSP,bullish
2025-09-16,2025-09-16,HROW,bullish
2025-09-19,2025-09-16,ALMU,bullish
2025-09-16,2025-09-16,TGB,bullish
2025-09-18,2025-09-16,HITI,bullish
2025-09-16,2025-09-16,CLOV,bullish
2025-09-26,2025-09-16,REPX,bullish
2025-10-17,2025-09-17,RELY,bullish
2025-09-17,2025-09-17,ORCL,bullish
2025-09-17,2025-09-17,GRAB,bullish
2025-10-02,2025-09-17,TAP,bullish
2025-09-17,2025-09-17,FPH,bullish
2025-09-18,2025-09-18,SKYX,bullish
2025-09-18,2025-09-18,CCOI,bullish
2025-10-15,2025-09-18,LASR,bullish
2025-09-23,2025-09-18,CLSD,bullish
2025-09-19,2025-09-19,SII,bullish
2025-09-19,2025-09-19,UBER,bullish
2025-09-26,2025-09-19,STZ,bullish
2025-10-03,2025-09-19,BLSH,bullish
2025-09-30,2025-09-20,VICI,bullish
2025-09-22,2025-09-21,CLMT,bullish
2025-10-01,2025-09-21,NEOG,bullish
2025-11-24,2025-09-21,NATL,bullish
2025-09-30,2025-09-21,EXFY,bearish
2025-09-22,2025-09-22,HIMS,bullish
2025-10-15,2025-09-22,ZIP,bullish
2025-09-22,2025-09-22,AERG,bullish
2025-09-23,2025-09-22,LMB,bearish
2025-10-08,2025-09-22,MIAX,bullish
2025-10-01,2025-09-23,NAVI,bullish
2025-09-23,2025-09-23,STNE,bullish
2025-09-24,2025-09-24,ZETA,bullish
2025-09-24,2025-09-24,S,bullish
2025-09-24,2025-09-24,DUOL,bullish
2025-09-24,2025-09-24,COP,bullish
2025-10-23,2025-09-24,GLNG,bullish
2025-10-08,2025-09-25,UNH,bullish
2025-09-30,2025-09-25,SMR,bearish
2025-09-25,2025-09-25,FQVLF,bullish
2025-09-25,2025-09-25,BCUCY,bearish
2025-10-02,2025-09-25,TAP,bullish
2025-09-25,2025-09-25,COHR,bullish
2025-11-13,2025-09-25,SBC,bullish
2025-10-28,2025-09-25,IMRX,bullish
2025-09-25,2025-09-25,MELI,bullish
2025-09-25,2025-09-25,NBIS,bullish
2025-09-25,2025-09-25,HROW,bullish
2025-10-22,2025-09-25,SWK,bullish
2025-09-29,2025-09-26,MOB,bullish
2025-09-29,2025-09-26,EHLD,bullish
2025-10-21,2025-09-26,TIPT,bullish
2025-10-20,2025-09-26,FFBB,bullish
2025-09-29,2025-09-26,BATRK,bullish
2025-10-20,2025-09-26,PRTS,bullish
2025-09-29,2025-09-26,LGNC,bullish
2025-09-26,2025-09-26,CRWD,bullish
2025-10-02,2025-09-27,LKQ,bullish
2025-10-17,2025-09-27,PBI,bullish
2025-10-14,2025-09-27,CRS,bearish
2025-09-29,2025-09-27,LU,bullish
2025-10-09,2025-09-27,AMZN,bullish
2025-09-29,2025-09-27,GUTS,bullish
2025-09-29,2025-09-28,Z,bearish
2025-09-29,2025-09-28,SWBI,bullish
2025-10-07,2025-09-28,NDAQ,bullish
2025-09-29,2025-09-29,WNMLA,bullish
2025-10-24,2025-09-29,JAMF,bullish
2025-09-29,2025-09-29,RZLV,bearish
2025-10-24,2025-09-29,U,bullish
2025-09-29,2025-09-29,GLBXF,bullish
2025-09-30,2025-09-30,B,bullish
2025-09-30,2025-09-30,BUKS,bullish
2025-09-30,2025-09-30,BMI,bullish
2025-09-30,2025-09-30,RIVN,bullish
2025-10-21,2025-09-30,BCC,bullish
2025-10-01,2025-09-30,MRK,bullish
2025-09-30,2025-09-30,HIT,bullish
2025-09-30,2025-09-30,PBAM,bullish
2025-10-01,2025-10-01,ARE,bearish
2025-10-20,2025-10-01,META,bullish
2025-10-07,2025-10-01,TOST,bullish
2025-10-01,2025-10-01,VOYG,bullish
2025-11-26,2025-10-01,NKTR,bullish
2025-10-01,2025-10-01,RBRK,bullish
2025-10-23,2025-10-01,MELI,bullish
2025-10-23,2025-10-01,SSL,bullish
2025-10-09,2025-10-01,KLNG,bullish
2025-10-01,2025-10-01,ABCL,bullish
2025-10-23,2025-10-01,PGY,bullish
2025-10-02,2025-10-02,NICE,bearish
2025-10-22,2025-10-02,RIG,bullish
2025-10-02,2025-10-02,STZ,bullish
2025-10-02,2025-10-02,HI,bullish
2025-10-03,2025-10-03,UNP,bullish
2025-10-08,2025-10-03,SOC,bullish
2025-10-15,2025-10-03,OWL,bullish
2025-10-06,2025-10-04,IREN,bullish
2025-10-06,2025-10-04,SLNO,bullish
2025-10-06,2025-10-04,KYIV,bullish
2025-10-06,2025-10-04,BBWI,bullish
2025-10-16,2025-10-05,JBI,bullish
2025-10-08,2025-10-05,WALD,bullish
2025-10-06,2025-10-05,KNSL,bullish
2025-10-22,2025-10-06,HSIC,bullish
2025-10-06,2025-10-06,PRMB,bullish
2025-10-06,2025-10-06,ISRG,bullish
2025-10-21,2025-10-06,NCNO,bullish
2025-10-08,2025-10-06,SARO,bullish
2025-10-23,2025-10-06,AFRM,bullish
2025-10-06,2025-10-06,HNHPF,bullish
2025-10-23,2025-10-06,TBI,bullish
2025-10-06,2025-10-06,UP,bearish
2025-10-06,2025-10-06,CMG,bullish
2025-10-06,2025-10-06,FONR,bullish
2025-10-07,2025-10-07,PSNL,bullish
2025-10-08,2025-10-07,IOT,bullish
2026-01-23,2025-10-08,NBY,bearish
2025-10-08,2025-10-08,QURE,bullish
2025-10-08,2025-10-08,OLN,bullish
2025-10-27,2025-10-08,TASK,bullish
2025-10-28,2025-10-08,JD,bullish
2025-10-09,2025-10-09,TEVA,bullish
2025-10-09,2025-10-09,NBIS,bullish
2026-04-07,2025-10-09,GPUS,bullish
